"id","technicianId","inspectedAt","createdAt","deviceId","gateId","taskId","inspectionStatus","deviceCode","deviceName","serialNumber","ipAddress","gateCluster","gateBuilding","gateZone","gateDirection","issueReason","notes"
"4654","51","""2026-07-27T14:52:38.756Z""","""2026-07-27T14:52:38.756Z""","913","","","OK","775","Morpho md","2136SMP0000673","10.254.210.175","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4655","51","""2026-07-27T14:52:56.038Z""","""2026-07-27T14:52:56.038Z""","912","","","OK","774","Morpho md","2141SMP0002000","10.254.210.169","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4656","51","""2026-07-27T14:53:13.093Z""","""2026-07-27T14:53:13.093Z""","911","","","OK","773","Morpho md","2147SMP0000592","10.254.210.173","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4657","51","""2026-07-27T14:53:45.607Z""","""2026-07-27T14:53:45.607Z""","1027","","","OK","898","Morpho md","2143SMP0000664","10.254.210.176","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4658","51","""2026-07-27T14:54:02.073Z""","""2026-07-27T14:54:02.073Z""","1028","","","OK","899","Morpho md","2136SMP0001568","10.254.210.177","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4659","51","""2026-07-27T14:54:22.390Z""","""2026-07-27T14:54:22.390Z""","1029","","","OK","900","Morpho md","2143SMP0001287","10.254.210.170","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4660","51","""2026-07-27T14:54:39.523Z""","""2026-07-27T14:54:39.523Z""","1030","","","OK","901","Morpho md","2136SMP0000659","10.254.210.178","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4661","51","""2026-07-27T14:54:56.631Z""","""2026-07-27T14:54:56.631Z""","1031","","","OK","902","Morpho md","2136SMP0001494","10.254.210.171","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4662","51","""2026-07-27T14:55:16.243Z""","""2026-07-27T14:55:16.243Z""","1032","","","OK","903","Morpho md","2142SMP0000610","10.254.210.184","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4663","51","""2026-07-27T14:55:31.570Z""","""2026-07-27T14:55:31.570Z""","1033","","","OK","904","Morpho md","2136SMP0001623","10.254.210.182","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4664","51","""2026-07-27T14:55:48.505Z""","""2026-07-27T14:55:48.505Z""","1034","","","OK","905","Morpho md","2143SMP0001119","10.254.210.174","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4665","51","""2026-07-27T15:00:57.964Z""","""2026-07-27T15:00:57.964Z""","903","","","OK","765","Morpho md","2125SMP0000129","10.254.210.34","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4666","51","""2026-07-27T15:01:21.161Z""","""2026-07-27T15:01:21.161Z""","904","","","OK","766","Morpho md","2125SMP0001032","10.254.210.31","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4667","51","""2026-07-27T15:01:54.471Z""","""2026-07-27T15:01:54.471Z""","905","","","OK","767","Morpho md","2147SMP0002030","10.254.210.25","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4668","51","""2026-07-27T15:02:19.945Z""","""2026-07-27T15:02:19.945Z""","906","","","OK","768","Morpho md","2125SMP0000013","10.254.210.12","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4669","51","""2026-07-27T15:02:46.572Z""","""2026-07-27T15:02:46.572Z""","907","","","OK","769","Morpho md","2120SMP0000032","10.254.210.29","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4670","51","""2026-07-27T15:03:00.833Z""","""2026-07-27T15:03:00.833Z""","908","","","OK","770","Morpho md","2125SMP0000587","10.254.210.24","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4671","51","""2026-07-27T15:03:17.858Z""","""2026-07-27T15:03:17.858Z""","909","","","OK","771","Morpho md","2120SMP0000131","10.254.210.33","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4672","51","""2026-07-27T15:03:44.599Z""","""2026-07-27T15:03:44.599Z""","910","","","OK","772","Morpho md","2142SMP0001356","10.254.210.21","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4673","51","""2026-07-27T15:04:57.055Z""","""2026-07-27T15:04:57.055Z""","1026","","","OK","897","Morpho md","2125SMP0000273","10.254.210.32","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4674","51","""2026-07-27T15:05:13.135Z""","""2026-07-27T15:05:13.135Z""","1025","","","OK","896","Morpho md","2125SMP0001063","10.254.210.19","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4675","51","""2026-07-27T15:05:29.651Z""","""2026-07-27T15:05:29.651Z""","1024","","","OK","895","Morpho md","2125SMP0001124","10.254.210.39","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4676","51","""2026-07-27T15:05:45.943Z""","""2026-07-27T15:05:45.943Z""","1023","","","OK","894","Morpho md","2238SMP0000063","10.254.210.13","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4677","51","""2026-07-27T15:06:18.708Z""","""2026-07-27T15:06:18.708Z""","1022","","","OK","893","Morpho md","2120SMP0000018","10.254.210.26","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4678","51","""2026-07-27T15:06:37.324Z""","""2026-07-27T15:06:37.324Z""","1021","","","OK","892","Morpho md","2120SMP0000254","10.254.210.45","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4679","51","""2026-07-27T15:06:53.979Z""","""2026-07-27T15:06:53.979Z""","1020","","","OK","891","Morpho md","2238SMP0000544","10.254.210.35","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4680","51","""2026-07-27T15:07:10.573Z""","""2026-07-27T15:07:10.573Z""","1019","","","OK","890","Morpho md","2120SMP0000551","10.254.210.36","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4681","51","""2026-07-27T15:09:13.721Z""","""2026-07-27T15:09:13.721Z""","1018","","","OK","889","Morpho md","2142SMP0001684","10.254.210.71","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4682","51","""2026-07-27T15:09:31.515Z""","""2026-07-27T15:09:31.515Z""","1017","","","OK","888","Morpho md","2124SMP0000625","10.254.210.69","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4683","51","""2026-07-27T15:09:46.377Z""","""2026-07-27T15:09:46.377Z""","1016","","","OK","887","Morpho md","2142SMP0002672","10.254.210.67","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4684","51","""2026-07-27T15:10:01.586Z""","""2026-07-27T15:10:01.586Z""","1015","","","OK","886","Morpho md","2143SMP0000435","10.254.210.65","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4685","51","""2026-07-27T15:10:15.607Z""","""2026-07-27T15:10:15.607Z""","1014","","","OK","885","Morpho md","2125SMP0002266","10.254.210.63","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4686","51","""2026-07-27T15:10:30.663Z""","""2026-07-27T15:10:30.663Z""","1013","","","OK","884","Morpho md","2234SMP0001963","10.254.210.61","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4687","51","""2026-07-27T15:10:44.489Z""","""2026-07-27T15:10:44.489Z""","1012","","","OK","883","Morpho md","2111SMP0002487","10.254.210.59","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4688","51","""2026-07-27T15:10:59.138Z""","""2026-07-27T15:10:59.138Z""","1011","","","OK","882","Morpho md","2125SMP0000624","10.254.210.57","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4689","51","""2026-07-27T15:11:21.212Z""","""2026-07-27T15:11:21.212Z""","895","","","OK","757","Morpho md","21255MP0001438","10.254.210.56","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4690","51","""2026-07-27T15:11:37.264Z""","""2026-07-27T15:11:37.264Z""","896","","","OK","758","Morpho md","21255MP0000655","10.254.210.58","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4691","51","""2026-07-27T15:11:53.942Z""","""2026-07-27T15:11:53.942Z""","897","","","OK","759","Morpho md","2124SMP0000496","10.254.210.60","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4692","51","""2026-07-27T15:12:12.855Z""","""2026-07-27T15:12:12.855Z""","898","","","OK","760","Morpho md","2124SMP0000960","10.254.210.62","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4693","51","""2026-07-27T15:12:32.171Z""","""2026-07-27T15:12:32.171Z""","899","","","OK","761","Morpho md","2142SMP0001769","10.254.210.64","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4694","51","""2026-07-27T15:12:46.759Z""","""2026-07-27T15:12:46.759Z""","900","","","OK","762","Morpho md","2142SMP0001486","10.254.210.66","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4695","51","""2026-07-27T15:13:01.203Z""","""2026-07-27T15:13:01.203Z""","901","","","OK","763","Morpho md","2125SMP0001209","10.254.210.68","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4696","51","""2026-07-27T15:13:26.020Z""","""2026-07-27T15:13:26.020Z""","902","","","OK","764","Morpho md","2223SMP0000285","10.254.210.70","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4697","51","""2026-07-27T15:17:25.090Z""","""2026-07-27T15:17:25.090Z""","1562","","","OK","1438","Morpho md","2238smp0000667","10.254.210.14","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4698","51","""2026-07-27T15:17:45.926Z""","""2026-07-27T15:17:45.926Z""","1561","","","OK","1437","Morpho md","2142smp0001424","10.254.210.11","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4699","51","""2026-07-27T15:18:05.571Z""","""2026-07-27T15:18:05.571Z""","1560","","","OK","1436","Morpho md","2120smp0000438","10.254.210.15","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4700","51","""2026-07-27T15:18:22.801Z""","""2026-07-27T15:18:22.801Z""","1559","","","OK","1435","Morpho md","2143smp0000398","10.254.210.52","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4701","51","""2026-07-27T15:18:43.495Z""","""2026-07-27T15:18:43.495Z""","1558","","","OK","1434","Morpho md","2125smp0000679","10.254.210.46","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4702","51","""2026-07-27T15:19:11.139Z""","""2026-07-27T15:19:11.139Z""","1556","","","OK","1432","Morpho md","2124smp0000786","10.254.210.54","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4703","51","""2026-07-27T15:19:28.686Z""","""2026-07-27T15:19:28.686Z""","1555","","","OK","1431","Morpho md","2147smp0000080","10.254.210.18","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4704","51","""2026-07-27T15:21:19.847Z""","""2026-07-27T15:21:19.847Z""","1352","","","OK","1226","Morpho md","2125smp0001056","10.254.210.20","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4705","51","""2026-07-27T15:21:36.577Z""","""2026-07-27T15:21:36.577Z""","1352","","","OK","1226","Morpho md","2125smp0001056","10.254.210.20","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4706","51","""2026-07-27T15:22:57.308Z""","""2026-07-27T15:22:57.308Z""","1354","","","OK","1228","Morpho md","2120smp0000056","10.254.210.41","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4707","51","""2026-07-27T15:24:58.760Z""","""2026-07-27T15:24:58.760Z""","1356","","","OK","1230","Morpho md","2125smp0000747","10.254.210.22","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4708","51","""2026-07-27T15:30:19.077Z""","""2026-07-27T15:30:19.077Z""","1366","","","OK","1240","Morpho md","2147smp0000806","10.254.210.192","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4709","51","""2026-07-27T15:30:33.724Z""","""2026-07-27T15:30:33.724Z""","1365","","","OK","1239","Morpho md","2147smp0000813","10.254.210.191","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4710","51","""2026-07-27T15:30:48.446Z""","""2026-07-27T15:30:48.446Z""","1364","","","OK","1238","Morpho md","2143smp0000893","10.254.210.190","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4711","51","""2026-07-27T15:31:04.798Z""","""2026-07-27T15:31:04.798Z""","1363","","","OK","1237","Morpho md","2143smp0001447","10.254.210.189","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4712","51","""2026-07-27T15:31:18.852Z""","""2026-07-27T15:31:18.852Z""","1362","","","OK","1236","Morpho md","2136smp0001487","10.254.210.188","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4713","51","""2026-07-27T15:31:34.840Z""","""2026-07-27T15:31:34.840Z""","1361","","","OK","1235","Morpho md","2136smp0001646","10.254.210.187","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4714","51","""2026-07-27T15:31:49.662Z""","""2026-07-27T15:31:49.662Z""","1360","","","OK","1234","Morpho md","2136smp0001012","10.254.210.186","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4715","51","""2026-07-27T15:32:09.539Z""","""2026-07-27T15:32:09.539Z""","1359","","","OK","1233","Morpho md","2147smp0001122","10.254.210.185","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4716","51","""2026-07-27T15:32:33.923Z""","""2026-07-27T15:32:33.923Z""","1563","","","OK","1439","Morpho md","2238smp0000995","10.254.210.193","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4717","51","""2026-07-27T15:32:48.731Z""","""2026-07-27T15:32:48.731Z""","1564","","","OK","1440","Morpho md","2142smp0000696","10.254.210.194","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4718","51","""2026-07-27T15:33:04.732Z""","""2026-07-27T15:33:04.732Z""","1565","","","OK","1441","Morpho md","2136smp0001111","10.254.210.195","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4719","51","""2026-07-27T15:33:18.981Z""","""2026-07-27T15:33:18.981Z""","1566","","","OK","1442","Morpho md","2143smp0000787","10.254.210.196","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4720","51","""2026-07-27T15:34:24.221Z""","""2026-07-27T15:34:24.221Z""","1567","","","OK","1444","Morpho md","2125smp0001971","10.254.210.198","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
"4721","51","""2026-07-27T15:34:57.854Z""","""2026-07-27T15:34:57.854Z""","1568","","","OK","1446","Morpho md","2147smp0000479","10.254.210.200","","","","","","نوع الجهاز: Morpho md
حالة الجهاز في البداية: سليم
حالة الجهاز بعد الفحص: سليم
الحالة النهائية: good
Final Device Condition: OK"
